,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_kiln_long,closest_kiln_lat,dist
1319,"25.91,81.07",0,zigzag,25.90792743163828,81.07490510025025,uttar_pradesh,24333944.86136889,14275658.299716717,0.0348933,0.0969125,24333925.32112089,14275604.028716717,24333964.40161689,14275712.570716714,997.648232,720.49236,1036.728728,829.0343599999999,25.909677573085688,81.08277948951721,0.81244906881588
1320,"28.25,78.22",0,zigzag,28.25270712244295,78.21621754627233,uttar_pradesh,24067495.86931556,14030173.0271694,0.0522805,0.0674628,24067466.59223556,14030135.2480014,24067525.14639556,14030210.8063374,178.17268,235.777472,236.72684,311.33580800000004,28.241807666896488,78.20708091716762,1.5043323317838375
1321,"27.08,82.98",0,zigzag,27.078277805497205,82.97842664623265,uttar_pradesh,24511365.928800005,14153771.311721738,0.0821199,0.0533203,24511319.941656005,14153741.452353738,24511411.915944006,14153801.17108974,367.365656,710.423672,459.339944,770.1424079999999,27.09161064963458,82.99265901412964,2.043299396483024
1322,"26.42,80.15",0,zigzag,26.417945805477054,80.14747123050691,uttar_pradesh,24247501.75937778,14222694.431509778,0.069038,0.063138,24247463.098097783,14222659.07422978,24247540.42065778,14222729.788789775,285.64032,738.4350400000001,362.96288,809.1496,26.43306169543378,80.1444550007248,1.7015713217045625
1323,"27.79,82.12",0,fcbk,27.78828342697708,82.1145593550491,uttar_pradesh,24430847.66135822,14079208.60909944,0.0837041,0.0377895,24430800.78706222,14079187.44697944,24430894.535654217,14079229.77121944,6.020839999999998,719.69212,99.769432,762.01636,27.798299284744008,82.10273192901612,1.6095018643724548
1324,"29.82,77.64",0,zigzag,29.816258602649025,77.6355786277771,uttar_pradesh,24013376.399573334,13863483.97212969,0.0594529,0.0647773,24013343.10594933,13863447.696841689,24013409.69319733,13863520.24741769,114.604616,925.661352,181.191864,998.211928,29.815839480943644,77.6344406652832,0.1194085718658349
1325,"29.82,77.64",1,zigzag,29.815839480943644,77.6344406652832,uttar_pradesh,24013270.33378133,13863528.997249687,0.0694237,0.0627005,24013231.456509333,13863493.884969687,24013309.21105333,13863564.109529687,2.9551759999999963,971.84948,80.70971999999999,1042.07404,29.816258602649025,77.6355786277771,0.1194085718658349
1326,"28.46,78.89",0,zigzag,28.46029492889133,78.89147047023776,uttar_pradesh,24130434.00353778,14008186.213862725,0.0664844,0.062644,24130396.772273783,14008151.133222723,24130471.23480178,14008221.294502722,659.8264959999999,493.6512,734.2890239999999,563.8124799999999,28.461493313342025,78.89112587890631,0.13703423032093615
1327,"28.46,78.89",1,zigzag,28.461493313342025,78.89112587890631,uttar_pradesh,24130401.885297783,14008059.161062725,0.0539004,0.0629933,24130371.701073784,14008023.884814722,24130432.06952178,14008094.437310724,634.7552959999999,366.402792,695.123744,436.95528800000005,28.46029492889133,78.89147047023776,0.13703423032093615
1328,"28.78,78.61",0,zigzag,28.77752052106603,78.61578296279905,uttar_pradesh,24104738.065422226,13974503.384274803,0.0372155,0.0501177,24104717.224742223,13974475.318362804,24104758.90610222,13974531.450186806,1078.17052,795.6056080000001,1119.8518800000002,851.7374319999999,28.75950971490354,78.61563410491945,1.9962257896977884
