,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_kiln_long,closest_kiln_lat,dist
185,"29.77,75.45",0,zigzag,29.76508367342805,75.45463182563786,haryana,23810097.42410667,13868980.163168944,0.0409716,0.0570339,23810074.48001067,13868948.224184943,23810120.368202668,13869012.102152944,968.773344,1055.952856,1014.661536,1119.830824,29.7648427486528,75.45463839855191,0.026713712281802547
186,"29.33,75.70",0,zigzag,29.331056202006632,75.69470254724496,haryana,23832473.63717155,13915482.618947228,0.0506721,0.106649,23832445.260795552,13915422.895507226,23832502.01354755,13915542.342387227,37.86524,387.35592,94.617992,506.8028,29.31379414492062,75.67933881530762,2.4265236044276013
187,"28.27,77.30",0,zigzag,28.266641498207225,77.29700627193446,haryana,23981819.16876444,14028698.501707813,0.067814,0.0356232,23981781.192924444,14028678.552715812,23981857.14460444,14028718.450699814,242.98848,895.4740479999999,318.94016000000005,935.372032,28.24532786026093,77.2961292505264,2.3636211747568567
188,"28.93,76.91",0,zigzag,28.92894268820913,76.91579690170289,haryana,23946287.88017778,13958389.397865867,0.0351606,0.101789,23946268.19024178,13958332.396025868,23946307.57011378,13958446.399705866,1080.620464,615.5973600000001,1120.000336,729.60104,28.928984882028917,76.91595488204958,0.016098183519296396
189,"28.93,76.91",1,zigzag,28.931499590055644,76.9146442745209,haryana,23946180.44753778,13958117.096745867,0.0646785,0.139093,23946144.22757778,13958039.204665868,23946216.66749778,13958194.988825869,956.6578,322.40599999999995,1029.09772,478.19016,28.931490146106228,76.91696005725862,0.2257983881539181
190,"28.93,76.91",2,zigzag,28.93278993254132,76.90500998538971,haryana,23945282.46670578,13957979.677225867,0.0383675,0.107097,23945260.98090578,13957919.702905867,23945303.952505782,13958039.651545867,73.41112799999999,202.90424,116.382728,322.85288,28.93055000610096,76.90389336414333,0.27108532319180945
191,"28.93,76.91",3,zigzag,28.92648318582573,76.91080754318236,haryana,23945822.83825778,13958651.319945868,0.127568,0.0813281,23945751.400177777,13958605.776209868,23945894.27633778,13958696.863681868,563.8304,888.977544,706.70656,980.065016,28.9266532270626,76.90699108333591,0.37261113045113026
192,"28.93,76.91",4,zigzag,28.92894874594701,76.91515871620177,haryana,23946228.39697778,13958388.752745869,0.0608019,0.110218,23946194.34791378,13958327.030665869,23946262.446041778,13958450.474825868,1006.778136,610.2320000000001,1074.876264,733.67616,28.92894268820913,76.91579690170289,0.06223019979435667
193,"28.93,76.91",5,zigzag,28.92980477647423,76.91280687465667,haryana,23946009.189457774,13958297.589225868,0.102485,0.0439059,23945951.797857776,13958273.001921868,23946066.58105778,13958322.176529868,764.2280800000001,556.203256,879.01128,605.3778639999999,28.931499590055644,76.9146442745209,0.25957925672419924
194,"28.93,76.91",6,zigzag,28.9266532270626,76.90699108333591,haryana,23945467.11841778,13958633.211785868,0.039498,0.0996089,23945444.99953778,13958577.430801868,23945489.23729778,13958688.992769867,257.42976000000004,860.6321360000001,301.66752,972.194104,28.92648318582573,76.91080754318236,0.37261113045113026
195,"29.80,76.34",0,zigzag,29.80080988720071,76.3435953239441,haryana,23892954.827591117,13865143.46145954,0.087305,0.0869328,23892905.936791115,13865094.77909154,23893003.718391117,13865192.14382754,846.2176800000001,424.327232,943.99928,521.691968,29.83333276920399,76.33687016334538,3.663281949026701
196,"28.59,76.71",0,zigzag,28.59507748809413,76.70938219413762,haryana,23927048.63498667,13993887.507336557,0.0883433,0.0373886,23926999.16273867,13993866.569720555,23927098.107234668,13993908.444952557,452.944072,0.0740319999999994,551.888568,41.949264,28.597646424871705,76.71383655109406,0.5204792931538946
197,"28.88,76.87",0,zigzag,28.882987820236085,76.86575608444211,haryana,23941623.737955555,13963282.286627136,0.156136,0.0438237,23941536.30179556,13963257.745355137,23941711.174115557,13963306.827899136,77.00224000000001,217.415688,251.87456,266.49823200000003,28.88192221170433,76.86253344383238,0.3358189530326272
198,"28.22,76.69",0,zigzag,28.2179989512094,76.6938433523178,haryana,23925600.30995556,14033844.983037116,0.084919,0.0335552,23925552.75531556,14033826.192125116,23925647.864595555,14033863.773949116,870.6717600000001,752.8778880000001,965.78104,790.459712,28.2176011298975,76.6918290124893,0.20258980903727755
199,"28.22,76.69",1,zigzag,28.219832359736078,76.69090360145572,haryana,23925326.30531556,14033651.047197117,0.0460166,0.0777213,23925300.53601956,14033607.523269117,23925352.07461156,14033694.571125116,618.452464,534.209032,669.991056,621.2568879999999,28.21875034153928,76.68876090354922,0.24211231709559844
200,"28.22,76.69",2,zigzag,28.2176011298975,76.6918290124893,haryana,23925412.559875555,14033887.063677115,0.0741255,0.0378549,23925371.04959556,14033865.864933114,23925454.070155557,14033908.262421116,688.9660399999999,792.5506960000001,771.9866000000001,834.948184,28.2179989512094,76.6938433523178,0.20258980903727755
201,"28.22,76.69",3,zigzag,28.21875034153928,76.68876090354922,haryana,23925126.59139556,14033765.502237117,0.0341885,0.0750637,23925107.44583556,14033723.466565115,23925145.73695556,14033807.537909117,425.36228000000006,650.152328,463.6534,734.2236720000001,28.219832359736078,76.69090360145572,0.24211231709559844
202,"28.19,77.12",0,zigzag,28.19119680743808,77.11918197860714,haryana,23965244.743324444,14036679.702902602,0.0781742,0.0409022,23965200.965772443,14036656.797670605,23965288.520876445,14036702.6081346,439.977328,410.531408,527.532432,456.341872,28.155667859904835,77.11985647735595,3.937955138063724
203,"30.00,76.94",0,zigzag,29.99564808629665,76.94288733577724,haryana,23948812.891644444,13844195.259511132,0.0376391,0.0741568,23948791.813748445,13844153.731703132,23948833.969540443,13844236.787319131,808.041304,986.840512,850.197096,1069.896128,29.99439353752149,76.93896640625005,0.4030850927588857
204,"30.00,76.94",1,zigzag,30.0000397421021,76.94100021247864,haryana,23948636.99900445,13843722.613911131,0.0840618,0.0383449,23948589.924396444,13843701.140767133,23948684.073612448,13843744.087055134,606.151952,534.2495759999999,700.301168,577.195864,29.99564808629665,76.94288733577724,0.5197636830162277
205,"29.38,76.33",0,zigzag,29.38007179839989,76.32587506980889,haryana,23891303.18019555,13910240.97717961,0.0827929,0.0338717,23891256.816171557,13910222.00902761,23891349.54421955,13910259.945331609,129.164616,533.3520080000001,221.892664,571.288312,29.38012129392768,76.32563113689422,0.024308265937107536
206,"29.39,76.11",0,zigzag,29.392995531116185,76.11170435543062,haryana,23871341.022773333,13908858.515477896,0.0938062,0.0370156,23871288.49130133,13908837.786741896,23871393.55424533,13908879.244213896,666.325968,218.821344,771.388912,260.278816,29.400879927160283,76.11607663116455,0.9715211170978704
207,"29.72,74.73",0,zigzag,29.71704530953927,74.7306970653534,haryana,23742621.813866667,13874136.932759034,0.0895815,0.0387942,23742571.648226667,13874115.208007034,23742671.979506668,13874158.657511031,574.80556,855.3808479999999,675.13684,898.8303520000001,29.728242910226967,74.71980838813778,1.6280504478222801
208,"28.10,76.16",0,zigzag,28.10207533393488,76.16488581409457,haryana,23876297.893991116,14046100.501140328,0.0751338,0.0413793,23876255.819063112,14046077.328732328,23876339.968919117,14046123.673548328,973.3159520000002,317.542792,1057.465808,363.887608,28.10166968292233,76.16864289150237,0.371931813897957
209,"29.76,75.45",0,zigzag,29.7648427486528,75.45463839855191,haryana,23810098.036746666,13869006.031863265,0.0394267,0.0714913,23810075.957794663,13868965.996735264,23810120.115698665,13869046.066991262,970.251128,5.600000000161032e-05,1014.409032,80.070312,29.76508367342805,75.45463182563786,0.026713712281802547
210,"28.97,75.57",0,zigzag,28.974637396183805,75.57554386253355,haryana,23821367.24277333,13953522.057697227,0.0302983,0.0579481,23821350.27572533,13953489.606761226,23821384.20982133,13953554.508633228,1059.758392,33.481784,1093.692488,98.383656,28.971525723513093,75.58385483989711,0.8803865893693583
211,"28.11,77.07",0,zigzag,28.11263416772148,77.0757353302002,haryana,23961195.222186662,14044984.763544286,0.0454082,0.0457385,23961169.793594666,14044959.149984283,23961220.650778662,14045010.377104286,1069.142928,256.02724,1120.0001120000002,307.25436,28.10762651745402,77.07663870544437,0.5620084562079978
212,"28.11,77.07",1,zigzag,28.10824395823569,77.0715562425613,haryana,23960805.702986665,14045448.684344286,0.0849658,0.0362383,23960758.122138664,14045428.390896289,23960853.283834662,14045468.977792284,657.4714720000001,725.2681520000001,752.6331680000001,765.855048,28.10762651745402,77.07663870544437,0.5040872116459465
213,"28.22,76.54",0,zigzag,28.222790870495924,76.53862275218965,haryana,23911132.701422226,14033338.092317116,0.0330796,0.0790593,23911114.176846225,14033293.819109116,23911151.225998227,14033382.365525115,413.106624,220.504872,450.155776,309.051288,28.22353389460538,76.53786359863285,0.1110558655230806
214,"28.22,76.54",1,zigzag,28.22353389460538,76.53786359863285,haryana,23911061.943182223,14033259.492957115,0.0300613,0.0899158,23911045.108854227,14033209.140109114,23911078.777510226,14033309.845805116,344.038632,135.825872,377.707288,236.531568,28.222790870495924,76.53862275218965,0.1110558655230806
215,"28.12,77.07",0,zigzag,28.1156772961996,77.0714053178787,haryana,23960791.635786664,14044663.179909827,0.0399076,0.0935044,23960769.287530664,14044610.817445828,23960813.984042663,14044715.542373829,668.6368640000001,964.456416,713.333376,1069.181344,28.11263416772148,77.0757353302002,0.5429069904580307
216,"28.12,77.07",1,zigzag,28.11813770644928,77.06445994182583,haryana,23960144.279818665,14044403.168549828,0.0778791,0.0511647,23960100.667522665,14044374.516317828,23960187.892114665,14044431.820781829,0.016855999999995,728.155288,87.24144799999999,785.459752,28.117600328155493,77.0635446872711,0.10785918382319692
217,"28.21,76.52",0,zigzag,28.206758114108204,76.51579227752688,haryana,23909004.746951114,14035033.95304038,0.0380308,0.0874813,23908983.44970312,14034984.96351238,23909026.044199117,14035082.94256838,146.514592,853.8995919999999,189.109088,951.878648,28.19923001925239,76.50088854503636,1.6843372016372293
218,"27.91,77.30",0,zigzag,27.913080669220676,77.29820557041164,haryana,23981930.95148444,14066052.796396332,0.076098,0.0371801,23981888.33660444,14066031.975540332,23981973.56636444,14066073.617252331,350.13216,214.240264,435.36192,255.881976,27.915685335261237,77.29852820796965,0.29038614479091396
219,"29.63,75.87",0,zigzag,29.62991050720363,75.87088695888524,haryana,23848895.21456,13883484.29174981,0.0443411,0.0819824,23848870.383544,13883438.381605811,23848920.045576,13883530.20189381,617.839544,523.686016,667.501576,615.506304,29.653802865580023,75.88383257369995,2.9300648603007464
220,"28.64,76.87",0,zigzag,28.64459072757166,76.86439949264523,haryana,23941497.294435557,13988630.184325408,0.0677244,0.0424178,23941459.368771557,13988606.430357408,23941535.220099557,13988653.938293409,0.0692160000000008,48.69759999999999,75.920544,96.205536,28.635217186985564,76.8528853290558,1.531880742614607
221,"28.21,77.43",0,zigzag,28.21507004486381,77.42439811918261,haryana,23993692.94953067,14034154.79246438,0.067491,0.0365093,23993655.15457067,14034134.34725638,23993730.74449067,14034175.23767238,0.0719040000000004,3.2833359999999976,75.661824,44.173752,28.219107362592272,77.42259452266696,0.48118341299618816
222,"27.97,77.45",0,zigzag,27.967556459000622,77.45039481945042,haryana,23996116.01761778,14060305.338565473,0.0882403,0.0410315,23996066.60304978,14060282.360925471,23996165.43218578,14060328.316205472,547.385272,794.89564,646.214408,840.8509200000001,27.96663790403995,77.45048056774141,0.10214230893441453
223,"27.97,77.45",1,zigzag,27.96833724048864,77.4475192115784,haryana,23995847.99153778,14060222.941285472,0.0301838,0.084274,23995831.08860978,14060175.747845473,23995864.894465774,14060270.134725472,311.870832,688.28256,345.676688,782.66944,27.970299118881453,77.44702982387547,0.22268147928733767
224,"27.97,77.45",2,zigzag,27.96663790403995,77.45048056774141,haryana,23996124.00993778,14060402.274565471,0.0801614,0.0366377,23996079.119553786,14060381.757453471,23996168.90032178,14060422.791677471,559.9017759999999,894.2921680000001,649.6825439999999,935.326392,27.967556459000622,77.45039481945042,0.10214230893441453
225,"27.97,77.45",3,zigzag,27.970299118881453,77.44702982387547,haryana,23995802.37729778,14060015.898085471,0.0897095,0.036318,23995752.139977783,14059995.560005471,23995852.61461778,14060036.236165471,232.92220000000003,508.09472,333.39684,548.7708799999999,27.96833724048864,77.4475192115784,0.22268147928733767
226,"27.97,77.45",4,zigzag,27.967100557430907,77.45161490612033,haryana,23996229.737937786,14060353.450405473,0.0378409,0.0731192,23996208.547033783,14060312.503653472,23996250.92884178,14060394.397157472,689.329256,825.038368,731.711064,906.931872,27.96663790403995,77.45048056774141,0.1228227402668962
227,"29.59,76.01",0,zigzag,29.588975466626056,76.00670079364777,haryana,23861553.981457777,13887872.7932029,0.0877292,0.0475361,23861504.853105776,13887846.1729869,23861603.10980978,13887899.4134189,203.363328,643.194664,301.620032,696.4350960000002,29.60004860459032,76.01046833515166,1.280525999580941
228,"27.89,77.43",0,zigzag,27.88830019613752,77.42966392822268,haryana,23994183.75850667,14068666.297287976,0.0505175,0.0756272,23994155.46870667,14068623.946055977,23994212.04830667,14068708.648519974,500.38604,696.9014080000001,556.96564,781.603872,27.898516879171805,77.4139501531601,1.9171699200876224
229,"29.56,75.47",0,zigzag,29.56285409284533,75.46841841506955,haryana,23811382.42737777,13890672.24309013,0.0812328,0.0376367,23811336.93700977,13890651.16653813,23811427.917745776,13890693.31964213,367.095232,233.091768,458.075968,275.244872,29.55704080974275,75.48236743869779,1.4975137274059918
230,"28.72,76.73",0,zigzag,28.719646416769248,76.73072439041138,haryana,23929037.87185778,13980656.02494836,0.0868238,0.0632213,23928989.25052978,13980620.621020358,23929086.49318578,13980691.42887636,578.8967520000001,562.1754320000001,676.139408,632.983288,28.715258177932213,76.7170072452545,1.4257214402747937
231,"28.73,76.46",0,zigzag,28.73103616379396,76.46543839550014,haryana,23904311.424977776,13979445.441533294,0.0853816,0.0390719,23904263.61128177,13979423.561269294,23904359.238673776,13979467.321797293,1019.081504,427.983416,1114.708896,471.74394400000006,28.71974096428145,76.45795527095792,1.4496944712333175
232,"29.33,75.91",0,zigzag,29.32535051525649,75.9111287748337,haryana,23852646.023662224,13916092.611267226,0.0376862,0.0810485,23852624.919390224,13916047.224107226,23852667.127934225,13916137.998427223,644.105168,1011.68452,686.313712,1102.45884,29.325062754866867,75.9111053670883,0.03197662694795072
233,"29.33,75.91",1,zigzag,29.32589077335825,75.9083209508896,haryana,23852384.315502223,13916034.853987226,0.0430222,0.0859558,23852360.223070223,13915986.718739226,23852408.407934222,13916082.989235226,379.408848,951.179152,427.593712,1047.449648,29.32535051525649,75.9111287748337,0.27922624906332455
234,"27.89,77.34",0,zigzag,27.88827342125443,77.3385114933014,haryana,23985687.73578667,14068669.120807976,0.0335545,0.081697,23985668.945266668,14068623.370487977,23985706.52630667,14068714.871127976,402.4706,696.3258400000001,440.05164,787.82648,27.89621735283936,77.33017752876287,1.2034508445318133
235,"28.14,77.11",0,zigzag,28.14033123929302,77.11113594856259,haryana,23964494.79896889,14042057.529523363,0.0803205,0.0434295,23964449.81948889,14042033.209003365,23964539.778448887,14042081.850043366,620.8986,500.66716,710.85756,549.3082,28.155667859904835,77.11985647735595,1.9032871070010995
236,"28.17,77.39",0,zigzag,28.168944733200423,77.39367443923953,haryana,23990829.29500445,14039032.64619066,0.086276,0.0355627,23990780.98044445,14039012.73107866,23990877.60956445,14039052.56130266,854.1679999999999,651.6581679999999,950.79712,691.4883920000001,28.16791840716127,77.39632131900785,0.28374052938853594
237,"30.13,77.25",0,zigzag,30.125053515142778,77.24564119663245,haryana,23977031.596746672,13830259.397400891,0.0844564,0.0470769,23976984.30116267,13830233.034336893,23977078.892330676,13830285.760464892,106.434496,1066.693096,201.025664,1119.419224,30.128762723883156,77.24627927398687,0.4157546960960449
238,"30.13,77.25",1,zigzag,30.128762723883156,77.24627927398687,haryana,23977091.069866672,13829859.678360892,0.0801706,0.0351431,23977046.17433067,13829839.998224892,23977135.965402678,13829879.358496891,168.30766400000002,673.6569840000001,258.098736,713.017256,30.125053515142778,77.24564119663245,0.4157546960960449
239,"29.22,76.27",0,zigzag,29.219930836606142,76.2654062540054,haryana,23885667.07806222,13927356.85095624,0.090525,0.0525184,23885616.384062223,13927327.440652238,23885717.77206222,13927386.26126024,81.13784000000001,537.976096,182.52584,596.7967040000001,29.220549813236666,76.2643270656204,0.12536941103044225
240,"29.22,76.27",1,zigzag,29.22067957112114,76.26975996246335,haryana,23886072.87310222,13927276.88855624,0.0806525,0.0364312,23886027.707702223,13927256.48708424,23886118.03850222,13927297.29002824,492.46148,467.022528,582.79228,507.825472,29.219930836606142,76.2654062540054,0.43137605740753526
241,"29.22,76.27",2,zigzag,29.22180691513426,76.26443823678967,haryana,23885576.85231822,13927156.49079624,0.0434221,0.0904825,23885552.53594222,13927105.82059624,23885601.16869422,13927207.16099624,17.289720000000003,316.35604,65.922472,417.69644,29.220549813236666,76.2643270656204,0.13975509277080825
242,"29.22,76.27",3,zigzag,29.220549813236666,76.2643270656204,haryana,23885566.49041422,13927290.74631624,0.0557931,0.0359207,23885535.246278223,13927270.63072424,23885597.73455022,13927310.861908238,5.600000000161032e-05,481.166168,62.488328,521.3973520000001,29.219930836606142,76.2654062540054,0.12536941103044225
243,"29.49,75.26",0,zigzag,29.49419674987734,75.26554708290101,haryana,23792473.448711112,13898026.859928986,0.0767396,0.0389032,23792430.47453511,13898005.074136984,23792516.422887117,13898048.645720989,1034.051424,88.817568,1119.999776,132.389152,29.48498809708132,75.26862116603851,1.0633656250673944
244,"29.68,76.08",0,zigzag,29.67948614073554,76.08252661857607,haryana,23868621.460586667,13878167.074277772,0.0841286,0.0446292,23868574.348570667,13878142.081925774,23868668.572602667,13878192.066629771,748.385904,590.135168,842.6099359999998,640.1198719999999,29.70714817448501,76.08833392848966,3.11734648146866
245,"27.87,77.28",0,zigzag,27.870851392624694,77.28042065448759,haryana,23980273.277173333,14070506.196375754,0.0345448,0.0835772,23980253.93208533,14070459.393143754,23980292.62226133,14070552.999607751,579.862752,423.428768,618.552928,517.0352320000001,27.86783139893712,77.27586189994815,0.5599608451246486
246,"27.87,77.28",1,zigzag,27.86783139893712,77.27586189994815,haryana,23979848.37045333,14070824.611255754,0.0417089,0.0796514,23979825.01346933,14070780.006471751,23979871.727437336,14070869.216039754,150.944136,744.042096,197.658104,833.251664,27.86903015845376,77.27257522449496,0.34987580379015826
247,"28.61,76.46",0,zigzag,28.611976154781345,76.46344670639037,haryana,23904125.786097776,13992093.483063312,0.0837685,0.0336376,23904078.87573777,13992074.646007312,23904172.696457777,13992112.320119312,834.34596,331.3522239999999,928.16668,369.026336,28.626645359909343,76.48038972454076,2.3213257249193786
248,"28.57,76.84",0,zigzag,28.568087420660948,76.83503032537462,haryana,23938759.88964089,13996752.27355883,0.083866,0.0403198,23938712.92468089,13996729.69447083,23938806.85460089,13996774.852646831,49.827792,740.4007519999999,143.757712,785.5589279999999,28.56976111944026,76.83293480014802,0.27648520568110885
249,"28.57,76.84",1,zigzag,28.569572492483232,76.83836970100401,haryana,23939071.14200889,13996594.664918832,0.077525,0.0461517,23939027.72800889,13996568.819966832,23939114.55600889,13996620.509870833,364.63112,579.526248,451.45912,631.2161520000001,28.568087420660948,76.83503032537462,0.36584070758987
250,"28.76,76.52",0,zigzag,28.76456245573976,76.52172092590334,haryana,23909557.33703111,13975881.26249433,0.0562943,0.107856,23909525.81222311,13975820.86313433,23909588.861839112,13975941.661854329,688.877112,14.498848000000002,751.926728,135.297568,28.82179039757429,76.52094637947086,6.34315863108927
251,"28.32,76.41",0,zigzag,28.32389773170669,76.40713313999176,haryana,23898876.98128,14022637.663368674,0.0311636,0.079982,23898859.529664,14022592.873448674,23898894.432896,14022682.453288674,275.337664,102.5136,310.240896,192.09344,28.358630517629187,76.39616461448671,3.996677646952143
252,"28.76,76.44",0,zigzag,28.761295621245303,76.4345100870324,haryana,23901428.697690677,13976228.60988633,0.0853343,0.0455437,23901380.910482675,13976203.10541433,23901476.48489867,13976254.11435833,0.5158159999999967,396.741128,96.090232,447.75007199999993,28.77288776895429,76.42266146545413,1.7290255965240635
253,"30.48,77.00",0,zigzag,30.484418194420236,76.99651028728483,haryana,23953810.912977777,13791462.664853102,0.0769673,0.0378133,23953767.811289776,13791441.4894051,23953854.01466578,13791483.840301102,191.633512,60.97364,277.836888,103.324536,30.484444879894728,77.00400515174867,0.7196195898172709
254,"30.48,77.00",1,zigzag,30.484444879894728,77.00400515174867,haryana,23954509.484977774,13791459.7786131,0.0350994,0.0562646,23954489.829313777,13791428.2704371,23954529.14064178,13791491.2867891,913.651536,47.754672,952.962864,110.771024,30.484442643161383,77.00651005897521,0.24050679240108597
255,"28.92,76.87",0,zigzag,28.91869373192897,76.87030267848964,haryana,23942047.511235557,13959480.808523912,0.051101,0.0875096,23942018.894675557,13959431.803147912,23942076.127795555,13959529.813899912,559.5951200000001,650.0930240000001,616.82824,748.103776,28.91866853092738,76.86758626251216,0.2649062311012991
256,"28.92,76.87",1,zigzag,28.91866853092738,76.86758626251216,haryana,23941794.322915558,13959483.492043912,0.0363299,0.0925251,23941773.978171557,13959431.677987913,23941814.667659555,13959535.306099912,314.678616,649.967864,355.368104,753.5959760000001,28.917193378158288,76.86594424762724,0.22884637461644164
257,"28.92,76.87",2,zigzag,28.917193378158288,76.86594424762724,haryana,23941641.276035555,13959640.57204391,0.0815878,0.046293,23941595.58686756,13959614.647963911,23941686.965203557,13959666.49612391,136.287312,832.93784,227.665648,884.786,28.91866853092738,76.86758626251216,0.22884637461644164
258,"28.92,76.87",3,zigzag,28.92274303051113,76.87445876693725,haryana,23942434.88675556,13959049.611883912,0.0662685,0.0996546,23942397.77639556,13958993.805307912,23942471.99711556,13959105.418459913,938.47684,212.095184,1012.69756,323.708336,28.92319465249185,76.87703375320436,0.2560303573692605
259,"28.90,75.93",0,zigzag,28.90384264802729,75.9287244220734,haryana,23854286.05685333,13961062.108088888,0.0398481,0.0932103,23854263.74191733,13961009.910320887,23854308.371789336,13961114.30585689,418.7925839999999,98.685272,463.422456,203.080808,28.92718779080691,75.9330581954956,2.6217315375104135
260,"30.45,77.03",0,zigzag,30.451369635040727,77.03544195232392,haryana,23957439.607164446,13795036.514579246,0.0372809,0.0745942,23957418.729860447,13794994.741827246,23957460.484468445,13795078.287331246,1046.349416,370.1419680000001,1088.104024,453.687472,30.46627992776539,77.02030594692232,2.2012211900452905
261,"29.53,75.22",0,zigzag,29.52706191966795,75.22023530311586,haryana,23788250.08472889,13894506.945556948,0.0831602,0.037318,23788203.515016887,13894486.047476947,23788296.65444089,13894527.843636949,535.362128,853.8308800000001,628.501552,895.62704,29.531403893153108,75.22893355369567,0.9708819100765085
262,"29.60,76.93",0,zigzag,29.604036734105144,76.92413855276104,haryana,23947065.378408886,13886258.334958864,0.0243846,0.0789693,23947051.723032888,13886214.112150865,23947079.033784885,13886302.557766862,0.018144000000001,83.045032,27.328896,171.490648,29.603698980598374,76.92281380805966,0.13367410511039493
263,"29.57,76.97",0,zigzag,29.57500899369963,76.97041725387574,haryana,23951378.86599111,13889369.68211085,0.088688,0.0407648,23951329.200711112,13889346.85382285,23951428.53127111,13889392.51039885,549.2256,0.3717280000000034,648.55616,46.028304,29.54495987435396,76.9730659099579,3.3406719407268284
264,"27.91,77.32",0,zigzag,27.906685106423364,77.31768272933958,haryana,23983746.354275554,14066727.369036332,0.0853949,0.0437526,23983698.533131555,14066702.867580332,23983794.175419558,14066751.870492332,296.19357599999995,885.1323040000001,391.835864,934.135216,27.90180079132774,77.31776162834163,0.5413253134685524
265,"29.73,75.58",0,zigzag,29.72940419214837,75.58017412815092,haryana,23821798.814808886,13872810.480949204,0.0373511,0.0813716,23821777.898192886,13872764.912853202,23821819.731424887,13872856.049045203,555.313304,578.382784,597.146536,669.518976,29.72922433989478,75.57702237377163,0.3055739901905887
266,"29.73,75.58",1,zigzag,29.72922433989478,75.57702237377163,haryana,23821505.05000889,13872829.785269205,0.0844935,0.0635509,23821457.733648885,13872794.196765205,23821552.36636889,13872865.373773202,235.14876,607.666696,329.78148,678.8437040000001,29.72940419214837,75.58017412815092,0.3055739901905887
267,"29.73,75.58",2,zigzag,29.72648816885841,75.57450678976058,haryana,23821270.580584887,13873123.466069205,0.0402381,0.0913288,23821248.04724889,13873072.321941204,23821293.11392089,13873174.610197203,25.46236,885.791872,70.529032,988.080128,29.72922433989478,75.57702237377163,0.3888745178657555
268,"28.71,76.66",0,zigzag,28.710486270220294,76.66583803348543,haryana,23922990.02504889,13981629.534882857,0.028135,0.0873581,23922974.269448888,13981580.614346854,23923005.78064889,13981678.455418857,1088.38856,459.402664,1119.89976,557.243736,28.71035508076584,76.66664792194369,0.08045826340071822
269,"29.52,76.78",0,zigzag,29.52404483610613,76.7776295692444,haryana,23933409.75139556,13894830.127878232,0.0880059,0.0335403,23933360.46809156,13894811.345310232,23933459.034699555,13894848.910446232,289.776536,107.959992,388.343144,145.525128,29.49110603215889,76.75973518486026,4.042357232661376
270,"29.02,76.33",0,zigzag,29.02473387189244,76.32972959728237,haryana,23891662.448195554,13948183.376248958,0.103401,0.0382713,23891604.543635555,13948161.944320958,23891720.352755558,13948204.808176955,476.89208,33.978056,592.7012,76.841912,29.02601086772221,76.32842891731255,0.1899663080366909
271,"29.02,76.33",1,zigzag,29.024611653425158,76.32681872158045,haryana,23891391.134915557,13948196.403976958,0.0578591,0.106005,23891358.73381955,13948137.041176958,23891423.536011554,13948255.766776958,231.082264,9.074912,295.884456,127.800512,29.02495301312772,76.3267955781936,0.03790211562986722
272,"28.01,77.22",0,zigzag,28.01039150552897,77.21958415203089,haryana,23974602.90416,14055783.997229973,0.0739438,0.0693706,23974561.495632,14055745.149693971,23974644.312688,14055822.844765972,479.831632,479.819984,562.648688,557.515056,28.005419372952087,77.21365969524383,0.8019655203587045
273,"29.47,74.98",0,zigzag,29.471586282691277,74.98056533069615,haryana,23765911.22419556,13900447.815457024,0.121777,0.0423964,23765843.02907556,13900424.073473023,23765979.41931556,13900471.557441024,544.4975199999999,366.431296,680.88776,413.915264,29.49295189548699,74.96168735237126,2.993423102729947
274,"29.70,74.70",0,zigzag,29.70114679769608,74.70226831626896,haryana,23739972.06240001,13875843.045082577,0.0421036,0.0970345,23739948.484384004,13875788.705762576,23739995.640416007,13875897.384402577,747.844384,382.60516,795.000416,491.2838,29.728242910226967,74.71980838813778,3.4498883636165387
275,"28.66,76.70",0,zigzag,28.65696799704928,76.69904988346099,haryana,23926085.59383111,13987315.576479256,0.0708357,0.0293679,23926045.92583911,13987299.130455256,23926125.26182311,13987332.022503257,431.774728,865.611096,511.110712,898.503144,28.65809842222053,76.70148424091336,0.2689428633498417
276,"28.66,76.70",1,zigzag,28.6595428079421,76.70197729358674,haryana,23926358.448231112,13987042.082559258,0.0916031,0.039383,23926307.150495112,13987020.028079258,23926409.745967112,13987064.137039255,692.9993840000001,586.5087199999999,795.5948559999999,630.61768,28.65809842222053,76.70148424091336,0.1671803513469878
277,"28.66,76.70",2,zigzag,28.66285315603853,76.69787556686403,haryana,23925976.139591116,13986690.450719258,0.0847013,0.0361244,23925928.706863116,13986670.221055258,23926023.572319116,13986710.680383258,314.555752,236.701696,409.421208,277.161024,28.660640603275688,76.6978727190018,0.24521783354563212
278,"28.66,76.70",3,zigzag,28.66142367233005,76.70514483737944,haryana,23926653.68471111,13986842.294719256,0.0370313,0.0792065,23926632.94718311,13986797.939079257,23926674.42223911,13986886.650359256,1018.796072,364.41972,1060.271128,453.131,28.6595428079421,76.70197729358674,0.373275051131638
279,"28.66,76.70",4,zigzag,28.660640603275688,76.6978727190018,haryana,23925975.87415111,13986925.473759256,0.0827859,0.0378241,23925929.514047112,13986904.292263256,23926022.23425511,13986946.655255256,315.36293600000005,470.772904,408.083144,513.135896,28.660247448043247,76.6993315694809,0.1491191037862703
