,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_hospital_long,closest_hospital_lat,dist,distance_km
1866,"30.20,74.96",0,zigzag,30.20194061415676,74.9616325820923,punjab,23764146.564124446,13821970.664380528,0.0463633,0.0158951,23764120.600676447,13821961.763124527,23764172.52757245,13821979.565636529,686.2042319999999,341.813304,738.131128,359.61581600000005,74.96457156,30.20677052,0.005653811245206914,0.6056077125808783
1867,"30.76,75.86",0,zigzag,30.762337321907168,75.85929829635624,punjab,23847815.072924446,13761360.45431925,0.0755743,0.0366362,23847772.751316447,13761339.93804725,23847857.39453245,13761380.970591247,452.274872,285.960528,536.918088,326.993072,75.86727655,30.74336314,0.020583296875146845,2.237990759234424
1868,"31.16,75.48",0,zigzag,31.15540495112632,75.47822578182219,punjab,23812296.54021333,13718637.293819807,0.0818735,0.0350691,23812250.69105333,13718617.655123807,23812342.38937333,13718656.932515807,348.78172,1040.847864,440.48004,1080.125256,75.50282342,31.15440184,0.024618083513104187,2.3480087936198406
1869,"32.26,75.53",0,zigzag,32.25882176822199,75.52507652683258,punjab,23816663.346151117,13597744.89996874,0.0839424,0.0553162,23816616.338407114,13597713.92289674,23816710.353895117,13597775.87704074,54.091296,658.888048,148.106784,720.8421920000001,75.52327316,32.25424742,0.0049169902978231875,0.5349618512958881
1870,"32.08,75.49",0,zigzag,32.07680749532945,75.49519875450129,punjab,23813878.535928886,13617786.394968992,0.0384622,0.0754727,23813856.997096885,13617744.130256992,23813900.074760888,13617828.659680992,1023.020208,868.9157680000001,1066.097872,953.445192,75.50204083,32.06330307,0.015138807767079111,1.6308917665641827
1871,"31.64,75.18",0,zigzag,31.637428244330923,75.18480745582575,punjab,23784947.970026664,13666002.648536388,0.0279513,0.0288013,23784932.317298666,13665986.519808387,23784963.622754663,13666018.777264388,992.434632,825.422472,1023.740088,857.679928,75.18687015,31.63946998,0.0029023080124093714,0.2992309005081962
1872,"29.64,75.32",0,zigzag,29.639149784749183,75.31936195869444,punjab,23797489.358684443,13882493.534768602,0.0356228,0.0880441,23797469.40991644,13882444.230072604,23797509.307452444,13882542.8394646,480.5814720000001,601.871144,520.479008,700.480536,75.3405,29.6561,0.0270947704785378,2.778332900701054
1873,"31.98,75.15",0,zigzag,31.976494405842008,75.14732040195467,punjab,23781453.92336,13628814.75430008,0.0437337,0.0771907,23781429.432488,13628771.52750808,23781478.414232,13628857.98109208,285.752488,901.972568,334.734232,988.426152,75.14381147,31.98446996,0.00871332701036442,0.94451841922031
1874,"31.17,74.56",0,zigzag,31.17292248043105,74.56364461479191,punjab,23727051.396942224,13716729.177900553,0.0383802,0.0836549,23727029.904030222,13716682.331156552,23727072.889854223,13716776.024644554,878.209808,194.794376,921.195632,288.487864,74.57901525,31.17153889,0.015432781641070013,1.4733240517336492
1875,"31.61,74.63",0,zigzag,31.607800967945987,74.62613239879607,punjab,23732875.68055111,13669245.628380392,0.042066,0.0886137,23732852.12359111,13669196.004708393,23732899.237511117,13669295.252052393,175.95648,751.045288,223.0704,850.292632,74.62997269,31.61781953,0.010729371936932821,1.1690991767637036
1876,"30.61,75.09",0,zigzag,30.607322723404646,75.08933543872836,punjab,23776049.33306667,13778161.183066228,0.0827701,0.0719711,23776002.981810667,13778120.879250228,23776095.68432267,13778201.486882228,451.707144,809.635064,544.409656,890.2426960000001,75.10239733,30.59698526,0.01665761547265177,1.6977777701430612
1877,"30.48,74.88",0,zigzag,30.477707900175528,74.87415788818363,punjab,23755993.331712004,13792188.4098451,0.0276351,0.0331554,23755977.856056005,13792169.8428211,23756008.807368003,13792206.9768691,5.599999999966743e-05,789.327056,30.951367999999995,826.4611040000001,74.85725361,30.48082039,0.017188432558469066,1.6594076793346124
1878,"30.51,75.57",0,zigzag,30.507834372216116,75.57009295806881,punjab,23820859.18165333,13788929.72008433,0.0378226,0.095542,23820838.00099733,13788876.21656433,23820880.362309333,13788983.22360433,547.483664,740.7848,589.844976,847.79184,75.58426546,30.49351616,0.020146240643237296,2.090615769328117
1879,"30.51,75.57",1,zigzag,30.512554390312488,75.56928414115907,punjab,23820783.79445333,13788419.07848433,0.0374701,0.0819761,23820762.811197333,13788373.17186833,23820804.77770933,13788464.98510033,472.293864,237.740104,514.260376,329.553336,75.56717902,30.53209065,0.019649350566172098,2.1752186110735816
1880,"30.79,75.85",0,zigzag,30.792942739690304,75.85124798851017,punjab,23847064.72984889,13758040.19629434,0.0881213,0.0374083,23847015.381920893,13758019.24764634,23847114.07777689,13758061.14494234,626.973032,219.759512,725.668888,261.656808,75.85899498,30.80431903,0.013763569971271579,1.4630246418432196
1881,"30.69,74.65",0,zigzag,30.69495246842249,74.65049598464964,punjab,23735146.531342223,13768667.046563966,0.0179216,0.0397479,23735136.495246224,13768644.787739966,23735156.567438222,13768689.305387966,596.193024,0.942536,616.265216,45.460184,74.66057857,30.69184336,0.010551070207808391,1.025651267103157
1882,"32.08,75.50",1,zigzag,32.07761881224096,75.49853079147343,punjab,23814189.104284447,13617697.150008991,0.0767438,0.0334375,23814146.127756447,13617678.425008994,23814232.080812447,13617715.875008993,380.083312,803.2105200000001,466.036368,840.66052,75.50204083,32.06330307,0.01473977090620532,1.6216720259292896
1883,"32.08,75.50",2,zigzag,32.07495332055307,75.50261366462709,punjab,23814569.655644447,13617990.351448992,0.0838106,0.00868334,23814522.721708447,13617985.488778591,23814616.589580446,13617995.214119392,756.6772639999999,1110.2742896,850.5451360000001,1119.9996304,75.50204083,32.06330307,0.01166432498943885,1.2930050064628746
1884,"30.67,75.46",0,zigzag,30.668183589509137,75.46292783069609,punjab,23810870.66782222,13771568.20076831,0.0359376,0.0762828,23810850.54276622,13771525.482400311,23810890.792878214,13771610.91913631,812.7685439999999,714.114912,853.018656,799.551648,75.45899368,30.67131771,0.0050299356805760115,0.5127089418864198
1885,"30.08,76.03",0,zigzag,30.080607190446138,76.03367210807801,punjab,23864067.89016889,13835047.942427307,0.0918121,0.0460594,23864016.47539289,13835022.149163308,23864119.30494489,13835073.735691307,850.850504,468.804336,953.680056,520.390864,76.02426235,30.05535573,0.02694772349846162,2.942581427816088
