,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_hospital_long,closest_hospital_lat,dist,distance_km
870,"25.91,86.55",0,zigzag,25.908546104992062,86.54516435995103,bihar,24843809.97901333,14275594.192036716,0.0392849,0.0628826,24843787.979469337,14275558.977780716,24843831.978557333,14275629.406292716,87.286136,675.441424,131.285224,745.869936,86.539191,25.905463,0.006722095320405728,0.6891161352474632
871,"24.41,84.48",0,zigzag,24.412271860256755,84.48442780094143,bihar,24651735.410293333,14429682.510278491,0.0341588,0.0654569,24651716.28136533,14429645.854414493,24651754.53922133,14429719.166142492,953.572032,290.803016,991.829888,364.114744,84.493747,24.43412,0.023752656300581276,2.598004381496082
872,"24.90,86.21",0,zigzag,24.902295046308662,86.21059267978666,bihar,24812625.638204444,14379426.46821199,0.0656769,0.0338124,24812588.859140445,14379407.53326799,24812662.417268444,14379445.40315599,578.462696,305.22665600000005,652.020824,343.096544,86.21392,24.895913,0.007197331094790475,0.7828051660184047
873,"24.88,84.84",0,zigzag,24.88019430060932,84.84358121681215,bihar,24685210.93493333,14381697.353314864,0.0379464,0.0848268,24685189.68494933,14381649.850306865,24685232.18491733,14381744.856322866,872.543616,492.534112,915.043584,587.540128,84.84096,24.89151,0.011615327385684198,1.2811301019870924
874,"26.54,86.46",0,zigzag,26.542507561688087,86.45583711032867,bihar,24835484.07589333,14209723.64343946,0.0498384,0.0728783,24835456.16638933,14209682.83159146,24835511.98539733,14209764.45528746,144.081056,257.933592,199.900064,339.557288,86.395947,26.555603,0.06130510435323472,6.141757409774602
875,"24.96,86.03",0,fcbk,24.954652103615217,86.02754427757266,bihar,24795564.290524445,14374045.077456122,0.082668,0.0182168,24795517.996444445,14374034.876048122,24795610.58460445,14374055.278864125,284.81600000000003,1099.597632,377.40416,1120.000448,86.035113,24.955485,0.00761441235880039,0.7698890557363721
876,"26.44,86.10",0,zigzag,26.43936408511137,86.1021070095062,bihar,24802514.040853333,14220465.11573189,0.0431807,0.0765156,24802489.859661333,14220422.26699589,24802538.22204533,14220507.964467889,732.206328,583.346624,780.568712,669.0440960000001,86.159915,26.397575,0.07133085867544757,7.395575230310944
877,"25.67,86.69",0,zigzag,25.667052596054248,86.69547235355378,bihar,24857819.699431118,14300592.598489689,0.0351894,0.0846459,24857799.993367117,14300545.196785688,24857839.405495115,14300640.000193687,1050.354256,817.3950960000001,1089.766384,912.198504,86.719723,25.67202,0.024754170457113173,2.4960892230069214
878,"26.49,85.29",0,zigzag,26.492453386339776,85.29385678653719,bihar,24727179.659893338,14214937.542581908,0.0379581,0.0730897,24727158.40335734,14214896.612349909,24727200.916429337,14214978.472813908,898.222024,263.570888,940.735096,345.431352,85.25591525,26.49800105,0.038344970555339766,3.832166379485983
879,"25.92,84.64",0,zigzag,25.91471127547132,84.64483742446897,bihar,24666686.670862224,14274955.331253871,0.0641671,0.0213108,24666650.737286225,14274943.397205872,24666722.604438223,14274967.265301874,974.947064,1096.132352,1046.814216,1120.000448,84.64,25.95,0.03561874161665597,3.9394484975221586
880,"25.78,85.86",0,zigzag,25.775635521155586,85.86374849567414,bihar,24780297.41712,14289358.841958636,0.0406941,0.0677163,24780274.628424004,14289320.920830635,24780320.205816,14289396.763086634,886.596424,973.833112,932.173816,1049.6753680000002,85.863977,25.752251,0.02338563755604961,2.590741275434758
881,"25.77,85.66",0,fcbk,25.76740835107228,85.66357059440617,bihar,24761639.484408893,14290210.366712265,0.0293124,0.0602273,24761623.06946489,14290176.639424264,24761655.899352893,14290244.094000263,876.3885760000001,794.505992,909.218464,861.960568,85.709099,25.760271,0.04608446046386009,4.635215102400133
882,"25.38,87.63",0,zigzag,25.384929440900017,87.62430676048275,bihar,24944393.34094933,14329732.799041286,0.0523636,0.0384467,24944364.01733333,14329711.268889286,24944422.66456533,14329754.329193288,0.0279999999999969,29.920632,58.675232,72.980936,87.619423,25.397538,0.013521349009278595,1.4806944751193083
883,"26.16,86.28",0,zigzag,26.156458660244493,86.28395028533939,bihar,24819463.06261334,14249878.01113505,0.0403776,0.0759732,24819440.45115734,14249835.46614305,24819485.674069338,14249920.556127047,905.581824,885.1958079999999,950.804736,970.285792,86.276482,26.094362,0.06254414840279139,6.920110349890991
884,"26.04,86.07",0,zigzag,26.036260606541124,86.06956902351375,bihar,24799481.280746665,14262353.045611717,0.0330542,0.0687655,24799462.770394664,14262314.536931716,24799499.791098665,14262391.554291718,501.319728,909.39996,538.340432,986.41732,86.0422948,26.120725,0.08875875748710271,9.747500884922394
885,"26.06,87.70",0,zigzag,26.060740662015164,87.70534459629054,bihar,24951946.61470222,14259813.365000509,0.0800034,0.0378319,24951901.81279822,14259792.17913651,24951991.41660622,14259834.550864508,1013.350576,461.966456,1102.954384,504.338184,87.660579,26.066854,0.045181096849954416,4.530319728018885
886,"26.88,84.83",0,zigzag,26.880800342418404,84.825199549675,bihar,24683497.63937778,14174425.369353002,0.0385274,0.0593994,24683476.06403378,14174392.105689002,24683519.21472178,14174458.633017002,90.990256,443.102576,134.14094400000002,509.629904,84.805949,26.87388,0.020456656666666795,2.060748953182033
887,"26.48,83.92",0,zigzag,26.474954158349185,83.91511706981662,bihar,24598671.804142226,14216759.815978196,0.0596214,0.0268964,24598638.416158225,14216744.753994197,24598705.192126226,14216774.877962198,71.489936,1070.355776,138.265904,1100.479744,83.91928196,26.47061144,0.00601710170265128,0.6355932162803748
888,"25.15,85.68",0,zigzag,25.15259656101738,85.67839184703834,bihar,24763020.925280005,14353679.107209597,0.041315,0.0752386,24762997.788880005,14353636.973593596,24763044.061680004,14353721.240825595,386.97288,250.499984,433.24568,334.767216,85.668143,25.173658,0.02342270431939806,2.551647964769263
889,"25.72,87.72",0,zigzag,25.7200435196635,87.72436681823729,bihar,24953719.614293333,14295111.552388418,0.0797034,0.0753929,24953674.98038933,14295069.332364418,24953764.24819733,14295153.77241242,922.383056,513.277576,1011.650864,597.717624,87.714799,25.695323,0.026507494001795907,2.902100357271243
890,"26.10,84.23",0,zigzag,26.099986856603277,84.22528225784302,bihar,24627581.29500445,14255740.665202806,0.0342232,0.073539,24627562.130012445,14255699.483362803,24627600.459996447,14255781.847042806,101.109568,520.18232,139.439552,602.546,84.2155507,26.1303967,0.031929011783412634,3.5068844215781048
891,"26.25,86.44",0,zigzag,26.252004402656624,86.44456089344023,bihar,24834433.056302223,14239952.404242886,0.0428425,0.0745299,24834409.064502224,14239910.667498888,24834457.048102222,14239994.140986886,961.11428,309.95557599999995,1009.09788,393.429064,86.37265,26.1678,0.11073191961729655,11.776292619916369
892,"26.78,84.79",0,fcbk,26.78116749633512,84.79577487583163,bihar,24680755.06099556,14184832.206071025,0.0388257,0.0681674,24680733.31860356,14184794.032327024,24680776.80338756,14184870.379815023,1076.515048,399.933296,1119.999832,476.280784,84.7953227,26.78206865,0.0010082365349630565,0.10950634418446276
893,"24.74,85.56",0,zigzag,24.73561636102948,85.56386206169128,bihar,24752345.97557333,14396542.957430558,0.0200191,0.0573746,24752334.76487733,14396510.82765456,24752357.18626933,14396575.087206556,908.759544,977.738384,931.180936,1041.997936,85.539977,24.692057,0.0496781048883032,5.396427772367205
894,"26.12,86.02",0,zigzag,26.119144743364128,86.02457885780332,bihar,24795287.89336889,14253752.095348192,0.0400343,0.0632568,24795265.474160887,14253716.671540191,24795310.31257689,14253787.519156191,964.361272,613.3585919999999,1009.199688,684.206208,86.0422948,26.120725,0.01778628176295132,1.7805032449734677
895,"26.97,84.53",0,fcbk,26.967985523087737,84.52626438579556,bihar,24655634.86263111,14165311.187001964,0.062541,0.0392003,24655599.83967111,14165289.234833963,24655669.88559111,14165333.139169963,176.79256,748.7209519999999,246.83848000000003,792.625288,84.48731,27.052055,0.0926559286878661,10.085612654902082
896,"26.32,88.00",0,zigzag,26.32321749600881,88.00348157768255,bihar,24979734.99544889,14232549.243760588,0.06744,0.0330123,24979697.229048897,14232530.756872589,24979772.761848893,14232567.730648588,846.7401600000001,206.931032,922.27296,243.904808,87.9894,26.30222,0.02528212152232469,2.7182740574125646
897,"26.32,88.00",1,zigzag,26.31676794931016,87.99896598567966,bihar,24979314.11176889,14233219.912080586,0.0796889,0.0522997,24979269.48598489,14233190.624248588,24979358.73755289,14233249.199912583,418.99709600000006,866.798408,508.248664,925.374072,87.9894,26.30222,0.01741122945556938,1.8735880615793967
898,"26.32,88.00",3,zigzag,26.320876927147687,87.99853663139346,bihar,24979274.093048893,14232792.636560587,0.0330906,0.0708701,24979255.562312894,14232752.949304588,24979292.62378489,14232832.323816586,405.073424,429.123464,442.134896,508.497976,87.9894,26.30222,0.020773997299848468,2.2594294960852315
899,"26.55,85.11",0,fcbk,26.54761455341357,85.10908745841984,bihar,24709957.910293337,14209191.54519809,0.0321901,0.0578249,24709939.88383734,14209159.16325409,24709975.93674933,14209223.927142091,456.918504,776.166216,492.971416,840.9301039999999,85.09801607,26.53171041,0.019378271833740347,2.0790389384296017
900,"25.49,84.87",0,zigzag,25.492733765639624,84.87379201869962,bihar,24688026.78576,14318605.889081998,0.0385862,0.0628781,24688005.177488,14318570.677346,24688048.394032,14318641.100817995,891.833488,242.502344,935.050032,312.925816,84.872464,25.491529,0.001793068295679262,0.18878968996040316
901,"26.22,85.82",0,zigzag,26.218244312451407,85.81858430004122,bihar,24776087.80897778,14243460.444650048,0.0309478,0.061176,24776070.47820978,14243426.186090048,24776105.13974578,14243494.703210048,410.716432,708.15136,445.377968,776.6684799999999,85.8844,26.3192,0.12051455185774214,12.97409511509668
902,"25.47,83.89",0,fcbk,25.472684275361832,83.89040807342533,bihar,24596368.75875556,14320676.03039124,0.025286,0.0544704,24596354.59859556,14320645.52696724,24596382.91891556,14320706.53381524,583.87504,252.367136,612.1953599999999,313.373984,83.915763,25.465606,0.026324404717002002,2.667625536388662
903,"26.11,87.36",0,zigzag,26.112253640543365,87.35485108789442,bihar,24919278.25194133,14254467.4225908,0.0759362,0.0349436,24919235.727669336,14254447.854174802,24919320.776213333,14254486.9910068,37.562336,306.502784,122.61087999999998,345.63961599999993,87.388515,26.079928,0.04667125469484615,4.91597170058949
904,"25.01,85.54",0,fcbk,25.00740945132896,85.5408288000107,bihar,24750199.119982224,14368620.228674827,0.0262052,0.0790521,24750184.445070226,14368575.959498828,24750213.794894222,14368664.49785083,622.574848,782.167624,651.9246719999999,870.7059760000001,85.4619835,25.0601,0.09483077165684149,9.868395814333185
905,"26.50,85.38",0,fcbk,26.5017603399946,85.37641478176116,bihar,24734874.62277333,14213968.254603555,0.0760714,0.0418277,24734832.02278933,14213944.831091557,24734917.22275733,14213991.678115558,183.233456,353.236968,268.433424,400.083992,85.25591525,26.49800105,0.12055815781572421,12.019840202768986
906,"26.15,85.75",0,zigzag,26.146475766412976,85.75333780269622,bihar,24770006.39464889,14250914.597528445,0.0732218,0.0322563,24769965.39044089,14250896.534000443,24770047.39885689,14250932.661056442,830.1015520000001,907.869592,912.109968,943.996648,85.799976,26.042616,0.11385065887865735,12.416462743472664
907,"25.30,87.41",0,zigzag,25.303429911552648,87.40822232112885,bihar,24924252.811431117,14338138.093086911,0.0274031,0.0574833,24924237.465695117,14338105.90243891,24924268.157167114,14338170.283734912,378.962584,174.19623199999998,409.654056,238.577528,87.47,25.32,0.06396131203985972,6.485808677504517
908,"27.15,84.48",0,zigzag,27.150185714055247,84.48288123149868,bihar,24651591.259573333,14146241.476469256,0.0785578,0.0425666,24651547.26720533,14146217.639173256,24651635.25194133,14146265.313765256,784.557872,516.709424,872.542608,564.384016,84.48731,27.052055,0.09823060129832804,10.882250718984196
909,"25.97,85.40",0,zigzag,25.97439331494688,85.39642481536866,bihar,24736739.693084445,14268769.09997228,0.0346874,0.0674738,24736720.268140446,14268731.31464428,24736759.118028443,14268806.88530028,207.343696,66.72680000000001,246.193584,142.297456,85.3963,25.81115,0.16324336266360764,18.085135788692035
910,"25.89,86.81",0,zigzag,25.88648217801712,86.81510299663547,bihar,24868970.08353778,14277880.275035197,0.0382533,0.0804588,24868948.66168978,14277835.218107196,24868991.50538578,14277925.331963196,1014.211912,879.402272,1057.055608,969.516128,86.819524,25.879577,0.008199192289319647,0.8840379970132192
911,"26.58,86.23",0,zigzag,26.58265124266027,86.22857665767673,bihar,24814301.86643556,14205540.427959949,0.0380224,0.0726834,24814280.57389156,14205499.72525595,24814323.15897956,14205581.130663948,406.042336,242.976496,448.627424,324.381904,86.13648848,26.5852533,0.09212493240279765,9.178127490666478
912,"26.62,85.41",0,zigzag,26.62254833926236,85.40866512165069,bihar,24737880.57232,14201381.45471822,0.0359437,0.0660858,24737860.443848,14201344.44667022,24737900.700792,14201418.46276622,415.451848,257.303312,455.708792,331.319408,85.3059,26.6224,0.10276522871291677,10.233794398208929
913,"25.54,85.61",0,zigzag,25.543328809314016,85.60774233016966,bihar,24756435.913031112,14313380.334903164,0.0705274,0.0338851,24756396.41768711,14313361.359247165,24756475.408375114,14313399.310559165,310.074576,197.150744,389.065264,235.102056,85.583142,25.566015,0.03346400293296102,3.525290296228432
914,"25.85,87.08",0,zigzag,25.849712500529847,87.07726309623715,bihar,24893405.17585777,14281689.098303512,0.0697134,0.0333163,24893366.136353776,14281670.441175511,24893444.21536177,14281707.755431512,265.862576,571.119192,343.941584,608.433448,87.107366,25.853072,0.03028978460876731,3.040481231191624
915,"26.12,85.64",0,zigzag,26.117084074594462,85.6342664361954,bihar,24758908.13889778,14253966.006388191,0.045702,0.0405278,24758882.54577778,14253943.31082019,24758933.73201778,14253988.701956192,0.0,839.997872,51.18624,885.389008,85.680727,25.984541,0.14045017127791115,15.402800169589913
916,"25.57,84.52",0,zigzag,25.57348595578164,84.51532556457516,bihar,24654615.290595558,14310264.59756569,0.0310926,0.0692719,24654597.878739554,14310225.80530169,24654632.702451557,14310303.38982969,106.899184,161.010136,141.722896,238.594664,84.533,25.576,0.01785234118872407,1.7975533357587912
917,"26.55,84.59",0,fcbk,26.54506936162087,84.59125599136347,bihar,24661692.51932444,14209456.73207809,0.0201952,0.057775,24661681.21001244,14209424.37807809,24661703.82863644,14209489.08607809,665.7575679999999,1041.38104,688.376192,1106.0890399999998,84.587073,26.545881,0.0042610061728767185,0.42642837937468453
918,"25.59,86.20",0,zigzag,25.592663135424413,86.20577015342715,bihar,24812176.14616889,14308282.866163976,0.0396118,0.036076,24812153.96356089,14308262.663603976,24812198.32877689,14308303.068723977,1075.634672,264.57536,1119.999888,304.98048,86.13648848,25.59102057,0.06930114208323382,6.962494584026219
919,"25.59,86.20",1,zigzag,25.592020901401494,86.20413562469484,bihar,24812023.797048893,14308349.238483977,0.0499041,0.0595257,24811995.850752894,14308315.904091977,24812051.74334489,14308382.572875977,917.521864,317.815848,973.414456,384.484632,86.13648848,25.59102057,0.06765454048530792,6.79683130618019
920,"25.46,84.83",0,zigzag,25.46505119643021,84.82702730045321,bihar,24683667.99809778,14321464.067046098,0.0396671,0.0685574,24683645.78452178,14321425.674902098,24683690.21167378,14321502.4591901,260.710744,0.1514239999999944,305.137896,76.935712,84.8307248,25.4595981,0.006588456843272101,0.7093686098414836
921,"25.89,87.82",0,zigzag,25.88950722367844,87.81860888538361,bihar,24962503.61160889,14277566.869915197,0.0793707,0.0453884,24962459.164016888,14277541.452411195,24962548.05920089,14277592.287419196,385.891128,585.636576,474.786312,636.4715839999999,87.813214,25.891962,0.0059271169290954695,0.6051713110004936
922,"25.46,84.82",0,zigzag,25.45720974493621,84.82017117214205,bihar,24683028.960622225,14322273.5639581,0.0646368,0.0293094,24682992.764014225,14322257.150694098,24683065.157230224,14322289.9772221,539.757792,831.627216,612.1510079999999,864.453744,84.8307248,25.4595981,0.01082050372555377,1.0938826863081752
923,"25.46,84.82",1,zigzag,25.46146745124274,84.82088324584967,bihar,24683095.330702227,14321834.034518098,0.0329425,0.0712869,24683076.882902227,14321794.1138541,24683113.778502222,14321873.955182098,623.87668,368.590376,660.77228,448.431704,84.8307248,25.4595981,0.010017517764523896,1.0112024827570543
924,"26.12,87.38",0,zigzag,26.11965797362086,87.37961055183413,bihar,24921586.001244448,14253698.818068191,0.0846418,0.0411411,24921538.601836447,14253675.77905219,24921633.40065245,14253721.857084192,476.301392,572.466104,571.1002080000001,618.544136,87.399676,26.13475,0.025107597860522374,2.612036076574138
925,"25.14,85.58",0,fcbk,25.13673216587368,85.57482259605406,bihar,24753367.57142044,14355312.566104174,0.0459228,0.0244164,24753341.85465244,14355298.892920174,24753393.288188443,14355326.239288174,51.714208,882.7781759999999,103.147744,910.124544,85.545921,25.161972,0.03837123246907504,4.038463162741499
926,"25.61,87.62",0,zigzag,25.610540140769785,87.62136823558806,bihar,24944119.450577777,14306435.20604315,0.0741514,0.0378106,24944077.92579378,14306414.03210715,24944160.975361776,14306456.37997915,646.004016,482.996304,729.053584,525.3441760000001,87.612467,25.618268,0.01178778194896475,1.237847397806195
927,"26.65,85.21",0,fcbk,26.654144577164875,85.21124289360046,bihar,24719479.48696889,14198086.753705012,0.0256958,0.0659018,24719465.09732089,14198049.848697012,24719493.87661689,14198123.658713011,661.456432,90.86683200000002,690.2357280000001,164.676848,85.2178956,26.6606032,0.009272125504166588,0.9750557427851129
928,"26.36,86.41",0,zigzag,26.364640077024603,86.40934900512691,bihar,24831151.070435558,14228240.947442597,0.0373672,0.0765922,24831130.144803558,14228198.055810597,24831171.996067557,14228283.839074597,478.397248,34.42465599999999,520.248512,120.20792,86.486949,26.43211,0.10282971219744154,10.762422424230179
929,"26.64,85.74",0,zigzag,26.63593460801061,85.74518545246127,bihar,24769246.540533338,14199985.711403128,0.0402013,0.071767,24769224.02780534,14199945.521883128,24769269.053261336,14200025.900923127,1020.806472,943.72824,1065.831928,1024.10728,85.84478,26.60699,0.10371530375181896,10.42372738688961
930,"26.04,86.84",0,zigzag,26.0407963360108,86.84089339962004,bihar,24871373.923324443,14261882.526891718,0.026961,0.0616771,24871358.825164445,14261847.987715716,24871389.02148444,14261917.066067718,628.17272,442.850744,658.36904,511.929096,86.8697,26.0224,0.03417960508947449,3.530886238491564
931,"25.58,85.34",0,zigzag,25.581106811525384,85.34351273593902,bihar,24731807.92983111,14309477.111591764,0.046424,0.0610209,24731781.93239111,14309442.939887764,24731833.92727111,14309511.283295764,861.41328,411.455016,913.40816,479.798424,85.35423,25.54344,0.03916182375019924,4.309509560048926
932,"25.79,85.06",0,zigzag,25.79299881035505,85.05926062526704,bihar,24705313.71283556,14287561.520989696,0.0294228,0.0676726,24705297.23606756,14287523.624333698,24705330.18960356,14287599.417645697,474.608512,211.669584,507.562048,287.462896,85.0415328,25.7886281,0.018258666372619338,1.8427547306174272
933,"26.39,85.87",0,fcbk,26.38514224511409,85.86606862831118,bihar,24780513.66915556,14226107.978738911,0.036124,0.0720272,24780493.43971556,14226067.64350691,24780533.89859556,14226148.313970912,173.34016000000005,1025.102848,213.79904,1105.773312,85.91372,26.38993,0.04789129169977727,4.784481090866488
934,"25.92,87.57",0,zigzag,25.924454592961336,87.5730175443649,bihar,24939612.83952,14273945.619781872,0.0348419,0.0695771,24939593.328056,14273906.656605871,24939632.350984,14273984.582957871,821.744056,59.391752,860.766984,137.318104,87.540747,25.901882,0.03938159451578199,4.0874751519502235
935,"25.74,86.00",0,zigzag,25.74521237311158,85.99892736530305,bihar,24792897.00097778,14292507.39022358,0.0379565,0.036862,24792875.74533778,14292486.74750358,24792918.25661778,14292528.032943582,438.76756000000006,0.0,481.27884,41.28544,86.00417,25.749667,0.0068796016803833624,0.7212613692709177
936,"25.65,86.32",0,zigzag,25.650409476302237,86.31700200614934,bihar,24822543.70627556,14302313.554653907,0.0481565,0.0417654,24822516.73863556,14302290.16602991,24822570.67391556,14302336.943277908,253.59908,494.273136,307.53436000000005,541.050384,86.31866,25.665428,0.015109764977293815,1.6721012844149916
937,"26.13,85.99",0,zigzag,26.134316300140032,85.9876317201614,bihar,24791844.17054222,14252177.071316153,0.0360331,0.0687083,24791823.99200622,14252138.594668152,24791864.349078223,14252215.54796415,319.081784,73.40899999999999,359.438856,150.362296,86.0422948,26.120725,0.056327397746891814,5.670405382994895
938,"26.71,84.96",0,zigzag,26.70942002583057,84.95773385868073,bihar,24695850.73232,14192320.706018263,0.0533633,0.0517284,24695820.848872,14192291.738114264,24695880.615768,14192349.673922263,318.896872,591.546816,378.663768,649.4826240000001,84.96450663,26.69259597,0.01813613205546918,1.9821934788679512
939,"26.71,84.96",1,zigzag,26.70578365325149,84.9573377775192,bihar,24695813.81488,14192700.119458264,0.0449699,0.0580806,24695788.631736,14192667.594322264,24695838.998024,14192732.644594263,286.679736,967.403024,337.046024,1032.453296,84.96450663,26.69259597,0.015010244349549066,1.626045517065528
940,"26.44,84.76",0,zigzag,26.44435137317897,84.75488379865648,bihar,24676943.736360893,14219945.95574789,0.0840193,0.0371654,24676896.68555289,14219925.14312389,24676990.78716889,14219966.76837189,36.084664,86.22275199999999,130.18628,127.848,84.75265503,26.45336126,0.009281458411902258,1.022698708353904
941,"26.13,84.62",0,zigzag,26.127740066826583,84.61464721340184,bihar,24663872.739239115,14252859.803268151,0.0373393,0.0652484,24663851.82923112,14252823.264164152,24663893.649247117,14252896.342372151,40.17412000000001,758.078496,81.994136,831.156704,84.643835,26.176304,0.05666023730775895,6.12096103861796
942,"26.55,85.31",0,zigzag,26.553271327794132,85.3068816389084,bihar,24728393.664124444,14208602.13735809,0.0897031,0.0699725,24728343.430388443,14208562.95275809,24728443.897860445,14208641.32195809,219.11394400000003,179.95572,319.58141600000005,258.32492,85.27913515,26.58395547,0.04136887996614599,4.381771739516058
943,"25.75,87.88",0,zigzag,25.74836011155343,87.87448427843096,bihar,24967711.575710226,14292181.662318531,0.0783812,0.0521563,24967667.68223822,14292152.45479053,24967755.469182223,14292210.869846532,2.004016000000001,700.491512,89.79096000000001,758.906568,87.858,25.747,0.016540294399644325,1.6607276124218844
944,"25.97,86.12",0,zigzag,25.96781762539199,86.12492454261786,bihar,24804640.78908445,14269450.84464428,0.027949,0.0597262,24804625.13764445,14269417.39797228,24804656.440524448,14269484.29131628,1003.3492,752.8101279999998,1034.65208,819.7034719999999,86.091184,25.855958,0.11683749402047325,12.845365582133958
945,"26.62,85.36",0,zigzag,26.62478753772221,85.35446739192959,bihar,24732828.97777422,14201147.992062218,0.0308289,0.0715178,24732811.71359022,14201107.942094218,24732846.241958223,14201188.04203022,27.059368000000003,20.798736,61.587736,100.898672,85.3059,26.6224,0.04862604132785074,4.843726234876445
946,"24.94,85.98",0,zigzag,24.94181942845053,85.97411423057554,bihar,24790584.249194667,14375364.263761204,0.0203688,0.0653877,24790572.842666667,14375327.646649204,24790595.655722667,14375400.880873203,0.0,336.35856799999993,22.813056,409.592792,86.003227,24.959078,0.03384393055615615,3.507011950168512
947,"26.11,85.23",0,zigzag,26.106338794866957,85.22597831382753,bihar,24720852.92768,14255081.3763508,0.0341501,0.0701481,24720833.803624,14255042.093414802,24720872.051736,14255120.6592868,166.02762399999995,900.742024,204.275736,979.307896,85.15848,25.9821,0.14139059558384198,15.332576629195843
948,"26.26,85.44",0,zigzag,26.26514785517677,85.44291724433894,bihar,24741073.101546664,14238586.380991915,0.0676923,0.044468,24741035.193858664,14238561.478911916,24741111.009234663,14238611.283071917,793.999192,0.0534240000000013,869.8145680000001,49.857584,85.34973217,26.25711428,0.0935307244154348,9.351208219152015
949,"26.73,85.48",0,zigzag,26.7332533837508,85.48161417312615,bihar,24744679.916728884,14189833.67059842,0.0497719,0.0646566,24744652.04446488,14189797.46290242,24744707.78899289,14189869.87829442,682.579576,184.267664,738.324104,256.683056,85.547056,26.802118,0.09499983197741327,10.029116869365795
950,"26.26,85.66",0,fcbk,26.26193196639032,85.66222229385379,bihar,24761513.813688893,14238920.628527915,0.0293612,0.0596085,24761497.371416893,14238887.247767916,24761530.255960893,14238954.009287914,750.690528,325.82228,783.5750720000001,392.5838,85.614576,26.276647,0.04986683800017293,5.0307990408134
951,"25.28,87.40",0,zigzag,25.280392929009977,87.39758239326476,bihar,24923261.09827556,14340512.941673974,0.0293726,0.0594965,24923244.64961956,14340479.623633971,24923277.54693156,14340546.259713974,318.214064,486.1794,351.111376,552.81548,87.403278,25.204598,0.07600862582437576,8.415884111559304
952,"27.18,84.08",0,zigzag,27.17829331616442,84.0846200616837,bihar,24614470.628071114,14143296.872619793,0.0536015,0.0957877,24614440.611231115,14143243.231507791,24614500.644911118,14143350.513731793,960.60412,685.178088,1020.6378,792.460312,84.059276,27.138078,0.04753517767749851,5.115361563045184
953,"24.44,84.43",0,fcbk,24.4402022726091,84.42440925107954,bihar,24646141.275987554,14426823.290972212,0.0290437,0.073275,24646125.011515558,14426782.256972212,24646157.540459555,14426864.324972212,22.63996,498.2572,55.168904,580.3252,84.435647,24.454794,0.018417532653690765,1.977538016117634
954,"24.69,84.80",0,fcbk,24.68983165864062,84.80486044769289,bihar,24681601.897671115,14401240.636408364,0.0658071,0.0528918,24681565.045695115,14401211.017000364,24681638.749647114,14401270.255816365,976.174584,547.649872,1049.878536,606.888688,84.82141,24.68988,0.016549622909687305,1.674856722035787
955,"26.69,84.88",0,zigzag,26.69504526337791,84.88239097862248,bihar,24688828.26691556,14193820.475602107,0.043272,0.0598611,24688804.03459556,14193786.953386107,24688852.49923556,14193853.997818109,758.62304,0.1325519999999996,807.08768,67.176984,84.895873,26.696467,0.01355677821041198,1.3509544994555216
956,"26.69,84.88",1,zigzag,26.68649459153831,84.88078518085483,bihar,24688678.59571556,14194712.507554108,0.0741063,0.0484314,24688637.09618756,14194685.385970108,24688720.09524356,14194739.629138108,591.6846320000001,898.565136,674.6836880000001,952.808304,84.895873,26.696467,0.018085663302294983,1.864319498897645
957,"26.09,87.32",0,zigzag,26.08542568252511,87.32326006927491,bihar,24916333.755591117,14257251.882911004,0.0695267,0.0304361,24916294.820639115,14257234.838695005,24916372.69054311,14257268.927127004,824.925528,1017.676744,902.795432,1051.765176,87.388515,26.079928,0.0654861091918211,6.556945239581988
958,"27.06,84.22",0,zigzag,27.064697868220787,84.22383041076664,bihar,24627445.97304889,14155192.791854104,0.0279545,0.0662518,24627430.31852889,14155155.690846104,24627461.627568893,14155229.892862104,901.36564,31.189648,932.67468,105.391664,84.3,27.1,0.08395264636767391,8.507308816354138
959,"27.06,84.22",1,zigzag,27.06431696752053,84.22535240688326,bihar,24627587.83336889,14155232.660158103,0.0537236,0.0821152,24627557.74815289,14155186.675646104,24627617.91858489,14155278.644670105,1028.795264,62.174448000000005,1088.965696,154.143472,84.3,27.1,0.08273779042887806,8.393354638780817
960,"26.69,85.24",0,fcbk,26.688874715790007,85.24156734561917,bihar,24722305.93075556,14194464.212514108,0.0774854,0.0543246,24722262.53893156,14194433.790738108,24722349.322579555,14194494.634290108,662.6953759999999,646.969904,749.479024,707.813456,85.2567,26.6766033,0.019482938025375297,2.029099860290359
961,"26.20,86.80",0,zigzag,26.19580043257669,86.80005713748932,bihar,24867567.707822222,14245792.044443596,0.0341027,0.071091,24867548.610310223,14245752.233483596,24867586.80533422,14245831.855403597,546.228088,956.43016,584.423112,1036.05208,86.796296,26.15733,0.03865385282026924,4.278718441958938
962,"26.20,86.80",1,zigzag,26.20347719374851,86.79938994464875,bihar,24867505.520942222,14244994.588763596,0.0798042,0.0435795,24867460.830590226,14244970.184243595,24867550.211294223,14245018.993283596,458.448368,174.38092,547.829072,223.18996,86.804459,26.245281,0.04211001708935888,4.659120678160108
963,"26.01,87.47",0,zigzag,26.009090850304982,87.47004756050111,bihar,24930015.341404445,14265171.148369933,0.0304594,0.0726762,24929998.284140445,14265130.449697932,24930032.39866845,14265211.847041933,547.3756960000001,613.5896479999999,581.490224,694.986992,87.501245,25.980019,0.04264331965785275,4.486673890029035
